transaction_id,account_id,merchant_id,amount,transaction_date,transaction_time
582,79,40,16211.47,2023-09-28,13:23:08
583,28,45,37389.83,2023-02-06,04:47:55
584,151,20,19597.61,2017-06-05,07:51:31
585,5,35,1812.6,2017-03-26,18:50:57
586,52,39,30140.43,2023-11-09,04:26:27
587,175,46,26380.29,2023-03-14,13:58:29
588,103,6,18968.13,2024-06-28,23:56:10
589,109,34,4784.01,2023-01-19,02:49:18
590,27,7,41971.65,2011-01-12,02:53:27
591,164,7,23230.28,2022-12-02,00:48:18
592,78,40,16977.01,2024-06-05,20:05:35
593,110,40,40664.91,2022-12-20,02:03:50
594,94,15,43910.39,2013-08-14,12:50:00
595,19,31,42146.1,2013-07-29,17:38:52
596,129,5,41484.17,2024-06-22,13:49:23
597,77,13,36547.05,2016-01-29,09:24:38
598,14,37,6587.31,2014-06-20,14:12:44
599,10,20,9307.34,2014-11-23,00:24:47
600,39,7,36627.84,2022-10-31,13:41:54
601,26,27,34529.04,2024-07-18,13:08:38
602,42,41,7928.09,2011-06-09,18:35:16
603,119,5,38825.27,2018-11-11,12:12:35
604,88,8,4251.42,2011-05-15,11:09:34
605,24,17,13649.9,2013-10-14,03:28:02
606,173,17,26150.49,2021-02-09,20:27:20
607,24,40,11580.5,2018-03-11,02:32:19
608,136,48,27811.92,2016-05-25,04:32:11
609,197,10,30370.84,2021-10-20,21:41:49
610,124,26,35523.76,2022-08-14,23:33:54
611,169,1,6095.19,2023-07-30,00:39:15
612,2,24,49570.88,2024-04-12,05:42:41
613,176,39,19852.06,2021-07-08,02:52:20
614,172,20,16762.56,2019-12-24,11:12:58
615,140,22,19176.63,2019-08-01,16:52:58
616,49,16,34299.84,2021-12-15,04:59:26
617,79,50,36270.9,2023-10-08,15:30:49
618,29,23,40176.48,2020-04-03,22:52:29
619,196,27,24567.26,2020-11-25,23:04:36
620,11,49,21535.11,2013-06-19,12:09:36
621,104,50,35478.89,2022-05-04,12:12:42
622,73,15,49374.73,2017-07-27,22:47:02
623,94,3,44472.36,2008-05-28,18:16:30
624,32,20,23482.95,2024-08-03,20:30:39
625,143,7,6912.63,2021-03-12,07:37:48
626,61,33,39016.79,2018-06-10,21:34:44
627,20,30,5109.93,2023-09-20,11:10:23
628,138,38,21622.52,2023-10-15,06:16:18
629,97,26,27555.69,2022-12-30,16:21:40
630,58,43,36626.47,2021-07-26,01:59:00
631,68,34,8882.63,2014-08-09,06:02:01
632,55,8,47430.3,2006-11-25,07:40:20
633,27,45,25348.15,2022-03-08,12:14:31
634,166,6,5004.64,2022-10-16,03:24:31
635,167,18,49265.5,2023-06-29,06:53:04
636,170,2,38039.76,2024-08-15,04:15:59
637,45,35,44291.87,2023-05-28,01:33:42
638,58,37,42580.28,2022-03-23,14:56:29
639,157,35,23997.7,2011-02-05,09:51:49
640,104,8,878.7,2020-10-28,04:58:22
641,135,6,38956.53,2020-02-03,21:55:45
642,169,42,31653.23,2024-06-05,20:49:42
643,128,34,2240.0,2023-01-27,17:00:02
644,62,7,9495.2,2023-10-08,03:18:19
645,35,10,7257.85,2018-04-16,03:03:19
646,65,20,43483.31,2021-07-19,16:44:54
647,155,14,28207.78,2020-12-16,06:42:06
648,126,16,26813.48,2010-09-04,12:34:54
649,194,32,39865.72,2024-02-14,00:43:19
650,165,30,24154.49,2020-10-17,09:48:21
651,187,43,25271.79,2019-02-12,23:13:35
652,114,41,37367.68,2021-03-15,19:35:31
653,41,3,36419.65,2024-07-24,22:56:06
654,70,23,27464.81,2020-04-02,12:13:00
655,29,47,47099.18,2019-03-01,08:10:23
656,90,24,45347.9,2023-03-30,07:06:34
657,128,5,47722.11,2008-09-21,14:51:10
658,197,14,38348.22,2020-12-16,13:37:14
659,100,3,13062.34,2023-02-12,02:58:37
660,143,16,37596.54,2008-07-05,02:24:25
661,197,25,9833.39,2019-11-27,20:45:03
662,110,26,25904.34,2024-03-03,03:27:36
663,169,26,7192.2,2023-11-09,04:12:47
664,173,15,31256.09,2021-11-29,16:42:56
665,129,10,4402.03,2024-05-09,16:39:06
666,182,46,5182.79,2021-12-15,07:43:04
667,112,17,19335.64,2024-08-09,07:21:44
668,27,33,22729.0,2015-11-07,01:44:12
669,154,20,743.59,2022-05-01,03:26:13
670,112,3,46376.99,2022-07-10,00:57:17
671,60,37,9888.66,2023-04-19,16:16:51
672,83,22,3386.87,2023-12-23,15:44:28
673,71,30,22249.41,2024-06-01,15:53:05
674,12,31,650.73,2018-06-09,00:58:28
675,65,26,33649.22,2015-06-08,11:19:14
676,133,45,29611.04,2024-08-19,01:58:45
677,107,47,14479.32,2022-11-04,00:41:05
678,133,42,22169.63,2024-03-28,13:37:04
679,137,21,31765.23,2010-04-10,20:08:19
680,182,14,5685.18,2019-08-06,04:47:45
681,23,11,43343.78,2022-07-06,04:07:20
682,150,30,6686.54,2023-04-08,13:01:11
683,119,35,12518.24,2024-08-16,14:12:55
684,154,37,49788.34,2020-10-28,03:01:12
685,76,42,9147.97,2015-10-23,14:10:37
686,94,1,14239.7,2010-02-16,03:40:29
687,79,1,17299.24,2024-02-23,07:31:30
688,76,6,41209.67,2016-07-05,19:50:04
689,172,36,33991.57,2024-06-10,18:22:41
690,34,46,39497.85,2018-07-31,06:16:16
691,120,6,10749.4,2016-03-31,09:41:00
692,92,11,49397.26,2020-10-17,18:46:20
693,24,43,24555.81,2020-03-26,08:27:10
694,54,29,9611.18,2016-10-13,07:21:30
695,200,13,26599.32,2024-07-14,06:09:39
696,81,8,44273.26,2012-06-25,18:30:54
697,190,10,31671.42,2024-06-15,20:59:28
698,100,15,23926.02,2021-08-22,00:05:19
699,40,22,12285.7,2016-04-19,08:36:05
700,8,49,45439.61,2019-09-28,20:05:29
701,138,34,33691.15,2023-11-16,07:53:48
702,165,21,32098.47,2017-10-26,13:10:24
703,123,6,621.89,2015-05-25,20:13:40
704,98,39,21829.56,2014-04-24,13:04:00
705,138,38,41983.97,2024-01-29,08:01:12
706,130,30,8090.96,2021-09-06,22:13:09
707,138,39,29187.67,2024-06-15,10:57:36
708,40,43,16179.46,2017-08-14,22:32:59
709,151,50,20227.29,2010-01-21,16:17:42
710,165,9,45245.2,2019-09-19,21:00:54
711,119,45,5891.61,2023-11-20,05:23:52
712,40,40,23467.59,2017-06-02,03:36:55
713,22,11,9734.79,2022-01-06,00:04:20
714,192,19,43921.06,2014-12-31,18:47:42
715,67,12,30175.74,2013-03-23,17:51:48
716,25,13,5647.59,2014-05-17,21:10:43
717,144,18,37756.5,2007-10-17,19:33:12
718,154,34,36812.54,2023-06-27,09:25:50
719,121,9,28645.43,2017-01-18,08:28:24
720,22,9,35895.59,2022-08-07,01:27:29
721,54,9,28613.66,2023-03-25,10:52:14
722,74,25,46601.73,2018-10-05,23:12:28
723,88,7,26759.18,2018-08-29,09:58:31
724,82,46,45934.83,2023-12-18,09:01:23
725,133,49,46042.61,2024-04-09,17:54:12
726,139,49,36861.3,2023-06-17,15:44:47
727,174,38,38544.47,2016-09-02,01:01:40
728,95,14,2666.33,2024-06-08,09:51:06
729,114,18,16430.46,2020-06-10,04:07:22
730,188,15,19802.56,2016-05-12,01:06:48
731,67,43,24585.28,2012-06-21,03:29:37
732,154,6,44829.46,2022-10-25,14:20:28
733,157,50,2396.21,2022-10-25,23:48:49
734,53,41,42701.39,2021-07-17,05:39:24
735,145,33,1583.53,2019-04-16,21:39:25
736,4,35,27298.47,2021-06-10,04:58:21
737,46,24,10417.06,2010-11-11,15:49:26
738,71,12,27159.97,2023-10-06,13:59:51
739,86,22,20732.17,2007-06-01,01:05:42
740,89,24,25443.54,2019-04-06,02:20:51
741,3,20,24346.19,2021-05-04,15:31:59
742,169,17,21964.21,2022-01-25,17:33:19
743,117,28,10530.42,2019-05-31,17:51:25
744,52,14,43925.35,2023-03-16,12:54:27
745,164,50,35005.2,2013-07-24,06:17:17
746,98,46,189.15,2013-11-07,10:38:13
747,23,43,15036.68,2022-08-18,16:05:18
748,169,41,38168.49,2022-08-25,05:20:39
749,156,38,11836.5,2022-10-23,12:17:40
750,117,46,984.79,2019-12-17,10:37:40
751,183,29,2678.17,2014-10-16,18:12:57
752,19,15,49342.65,2016-11-21,23:07:56
753,29,43,28954.95,2014-10-28,18:33:53
754,24,3,388.81,2015-02-12,20:15:49
755,134,21,36089.45,2016-09-10,21:05:34
756,190,19,22020.12,2023-12-10,06:29:17
757,76,20,19244.11,2021-07-07,01:26:47
758,50,6,34815.25,2007-01-06,11:15:14
759,97,48,18524.24,2022-04-22,08:56:11
760,37,31,39617.2,2016-02-13,23:55:56
761,34,45,27600.52,2018-12-23,10:01:55
762,52,36,29183.7,2023-11-09,12:54:55
763,171,10,9487.19,2009-08-25,06:54:57
764,150,50,3713.86,2019-04-16,08:18:58
765,8,21,16315.81,2017-03-11,05:00:25
766,172,10,48187.09,2021-12-04,06:19:43
767,152,5,18417.46,2022-05-24,10:55:26
768,134,23,46554.14,2018-12-02,14:29:47
769,64,35,31753.64,2024-03-11,14:42:12
770,130,36,6411.33,2021-07-08,04:19:27
771,103,20,39012.74,2024-08-05,09:24:27
772,7,16,17992.55,2021-11-24,20:07:18
773,17,18,1240.71,2023-09-01,11:17:20
774,32,43,1247.88,2024-07-22,13:20:31
775,18,48,48812.77,2015-11-16,02:06:11
776,134,11,45369.85,2018-11-15,06:41:38
777,23,18,8234.43,2020-07-04,09:29:23
778,115,20,33901.08,2016-06-18,14:51:19
779,155,47,42382.86,2011-03-28,16:33:58
780,190,30,8994.91,2024-08-04,05:49:08
781,17,5,4834.95,2023-11-09,09:32:58
782,45,28,2962.59,2023-11-14,23:36:29
783,117,22,24708.12,2022-03-14,06:43:07
784,182,9,20932.71,2024-03-08,16:41:36
785,85,15,46205.17,2006-09-13,21:39:07
786,77,49,35082.85,2019-07-27,05:19:01
787,69,17,29467.95,2018-04-16,15:08:00
788,130,45,29346.25,2020-10-02,16:04:14
789,101,23,44766.24,2023-09-27,21:40:22
790,49,10,24400.35,2021-06-23,19:03:18
791,95,24,33024.5,2023-12-05,06:47:46
792,21,3,24768.37,2020-05-09,16:09:15
793,129,16,13737.64,2024-04-07,13:06:13
794,70,46,21218.96,2022-11-02,01:48:59
795,191,24,46059.86,2024-08-21,07:10:51
796,65,13,41466.63,2015-08-06,22:22:54
797,37,47,7426.98,2008-11-24,11:10:53
798,106,5,16048.42,2022-08-28,18:06:59
799,4,35,4119.13,2018-04-13,20:03:19
800,33,30,14189.82,2016-12-29,11:53:00
801,116,41,37701.11,2017-08-15,22:25:01
802,80,2,43727.59,2023-05-14,19:33:37
803,138,13,37320.51,2023-04-07,23:30:47
804,197,31,13121.89,2020-05-17,01:01:12
805,3,11,39304.67,2019-08-11,18:50:24
806,1,50,41547.15,2021-11-02,17:16:53
807,135,48,14384.97,2024-06-14,23:20:00
808,147,1,12142.06,2018-09-01,21:37:29
809,121,41,17835.87,2005-12-28,00:10:24
810,31,6,7666.66,2018-12-20,01:57:52
811,161,24,2446.94,2022-08-14,12:56:45
812,121,34,10450.36,2019-05-02,20:29:14
813,180,26,39924.24,2008-12-30,01:05:59
814,7,23,11044.72,2015-08-04,14:44:17
815,164,29,45836.02,2015-10-20,22:33:37
816,86,27,8806.27,2022-08-08,23:29:27
817,36,12,3727.56,2020-12-13,22:19:15
818,75,32,2183.6,2024-05-13,15:54:44
819,21,48,46364.82,2021-02-03,16:07:41
820,78,16,3230.83,2024-06-28,10:47:35
821,195,8,10195.89,2022-09-14,03:12:45
822,76,49,12913.97,2014-02-19,00:58:11
823,8,41,19921.54,2021-08-31,13:18:32
824,200,1,46602.16,2024-02-25,00:12:19
825,165,35,11518.56,2021-10-22,13:34:42
826,72,15,33498.16,2018-05-17,18:31:34
827,2,8,26939.28,2022-09-17,17:02:31
828,168,45,28320.82,2023-05-30,12:52:25
829,145,24,36268.84,2023-05-28,02:25:23
830,12,13,21149.86,2023-03-26,01:06:14
831,171,2,25354.99,2023-08-25,05:53:19
832,195,38,14913.85,2024-01-10,12:49:24
833,165,25,35215.6,2022-09-22,12:16:32
834,114,45,48783.44,2014-10-20,06:41:18
835,137,41,38329.51,2012-12-19,18:23:01
836,176,47,12905.44,2020-06-21,11:17:18
837,106,40,8986.16,2024-04-29,22:52:54
838,77,21,3474.96,2013-04-17,03:32:23
839,4,23,32021.24,2023-07-12,16:43:54
840,64,39,9636.49,2015-03-05,05:27:26
841,38,2,27933.9,2021-11-17,13:17:22
842,143,15,1023.49,2020-02-01,20:27:54
843,89,47,42786.69,2022-02-14,04:01:07
844,68,37,44600.74,2021-12-11,16:56:48
845,54,44,773.88,2024-05-29,03:38:17
846,13,1,5927.31,2022-02-12,02:43:53
847,32,17,42203.83,2024-06-05,14:29:19
848,28,35,5322.38,2020-08-12,21:09:00
849,132,19,39769.48,2018-04-16,16:13:30
850,20,26,15441.9,2023-09-10,06:21:03
851,45,15,16474.01,2024-08-10,22:04:42
852,187,21,21591.88,2019-07-02,19:35:04
853,127,18,15253.47,2024-07-09,22:22:12
854,132,46,9555.3,2017-05-28,12:04:13
855,183,30,22820.82,2014-12-08,00:25:38
856,142,3,43633.11,2022-02-12,20:19:06
857,11,33,37024.11,2008-10-22,01:24:37
858,189,41,13356.0,2023-06-15,09:59:59
859,3,3,42261.02,2022-06-15,15:47:40
860,71,50,43112.96,2023-11-30,07:21:52
861,143,34,28157.34,2016-10-23,22:10:44
862,181,8,7174.22,2021-02-11,23:26:10
863,175,16,43705.24,2024-01-10,10:38:58
864,136,46,31054.55,2018-01-12,23:04:38
865,107,45,34814.32,2015-12-25,21:18:32
866,194,38,12817.57,2023-04-25,16:29:27
867,157,7,29.51,2008-10-20,00:24:06
868,62,2,21891.74,2021-12-12,09:24:43
869,140,40,48196.02,2018-04-29,05:16:10
870,158,43,9181.73,2015-03-23,13:22:47
871,173,25,40214.2,2017-07-30,06:11:41
872,195,33,14129.64,2022-05-11,16:37:25
873,165,24,14814.57,2017-10-04,13:24:36
874,127,15,3230.46,2024-06-19,05:54:15
875,54,37,21368.89,2019-03-29,19:35:59
876,92,6,47028.43,2024-01-16,04:05:34
877,84,5,36953.07,2023-07-17,01:06:21
878,9,2,30719.6,2021-05-27,08:10:11
879,128,46,46671.12,2022-11-30,11:02:20
880,193,47,8158.2,2024-06-10,00:41:55
881,12,28,34651.47,2016-05-13,22:40:42
882,3,4,16921.96,2021-09-29,13:45:28
883,185,39,34263.7,2022-03-31,15:39:16
884,94,25,30885.73,2005-03-02,03:44:23
885,122,41,33770.43,2010-02-17,18:38:26
886,127,7,27839.67,2024-07-29,05:21:45
887,9,19,6269.68,2021-12-15,05:02:47
888,178,18,16680.27,2024-08-07,04:32:16
889,147,37,15487.11,2021-10-16,09:58:58
890,2,49,7204.18,2023-10-19,18:42:18
891,40,47,1413.49,2023-02-01,05:56:03
892,195,47,24955.45,2023-03-24,21:29:29
893,86,21,44395.38,2022-03-04,00:03:34
894,99,33,41356.12,2020-08-02,19:56:36
895,73,40,11320.0,2017-04-17,12:26:45
896,166,49,32527.34,2017-10-11,20:59:32
897,178,9,34063.37,2024-02-17,18:58:06
898,41,15,13742.94,2024-05-14,17:40:11
899,189,43,19710.52,2024-04-05,07:35:38
900,176,6,13750.58,2020-06-04,03:51:40
901,11,30,37060.96,2019-11-14,17:10:18
902,62,17,11860.54,2019-10-02,22:07:32
903,3,45,6641.66,2023-07-31,23:27:24
904,40,15,16263.12,2017-04-22,03:59:50
905,169,30,49203.65,2023-08-28,22:57:18
906,27,23,23805.66,2022-06-24,11:41:02
907,132,6,25866.86,2024-06-14,13:20:12
908,95,47,46234.13,2024-06-10,06:25:33
909,166,7,28145.3,2013-04-07,22:00:21
910,40,38,37474.41,2021-09-26,18:38:00
911,192,36,3787.53,2012-03-09,20:16:56
912,149,33,12320.9,2024-03-23,01:57:19
913,85,15,24481.57,2015-07-26,03:07:16
914,44,26,29009.56,2010-07-23,22:11:48
915,170,30,21972.83,2023-10-23,06:15:20
916,148,41,18434.82,2020-10-15,00:31:52
917,41,6,16847.42,2024-08-20,06:38:54
918,121,20,29367.07,2014-12-20,02:14:29
919,128,29,35687.61,2008-08-06,08:50:57
920,22,46,17592.31,2022-12-15,05:59:07
921,76,48,9689.75,2013-06-05,23:23:15
922,180,44,30697.5,2011-07-16,18:46:52
923,48,38,32374.37,2016-02-11,06:35:21
924,58,37,20812.41,2022-02-04,07:58:24
925,58,31,1377.26,2021-05-21,02:38:13
926,178,47,19754.43,2024-04-08,05:52:30
927,34,26,40252.26,2017-10-06,04:50:46
928,159,8,3241.34,2015-05-30,00:45:35
929,126,44,38389.53,2013-07-03,20:14:07
930,138,6,28191.99,2024-04-19,10:13:43
931,90,38,30938.91,2023-10-05,13:36:29
932,24,47,1183.33,2022-03-20,11:16:39
933,140,42,12517.74,2010-01-28,12:02:14
934,69,1,25136.57,2008-02-26,19:54:30
935,71,3,2274.51,2024-01-11,09:37:58
936,140,1,8124.35,2009-11-04,23:12:06
937,53,24,8002.8,2024-05-29,22:09:37
938,30,42,37056.9,2024-08-12,20:08:35
939,45,2,42881.55,2024-07-11,12:16:48
940,11,5,42529.83,2022-11-20,19:23:43
941,45,39,49130.24,2024-02-24,03:13:47
942,119,31,33161.9,2024-03-26,05:49:14
943,21,6,21308.07,2012-04-23,14:28:14
944,196,32,15068.71,2016-10-10,04:34:33
945,186,45,17431.12,2019-03-01,15:30:45
946,21,36,8733.95,2006-03-11,06:24:06
947,62,12,10.8,2023-06-18,19:23:13
948,139,45,40645.41,2024-07-08,09:47:14
949,108,7,28336.31,2019-09-03,17:13:33
950,140,32,15602.47,2015-05-05,16:18:44
951,160,3,39182.1,2012-02-01,13:00:19
952,106,11,32729.87,2024-08-16,03:20:06
953,120,16,27237.57,2013-10-05,19:40:04
954,57,47,2856.06,2021-05-31,08:36:23
955,163,9,19842.36,2013-04-19,11:34:42
956,59,33,43437.06,2022-05-12,09:55:50
957,12,18,22501.76,2020-03-08,18:40:26
958,17,9,17731.95,2024-02-04,17:37:20
959,114,36,29639.96,2016-02-20,11:12:29
960,150,11,38661.51,2019-04-19,22:20:08
961,2,47,17910.36,2023-12-29,03:13:18
962,29,6,30616.15,2022-10-12,11:32:21
963,102,14,32071.96,2020-10-16,00:18:37
964,58,48,34517.61,2024-03-18,03:49:40
965,136,12,32481.61,2022-09-22,17:10:03
966,10,14,772.99,2017-07-16,03:03:58
967,143,43,48144.41,2015-08-31,05:24:18
968,102,46,15450.43,2019-10-25,00:36:15
969,98,18,3040.41,2017-02-08,14:16:00
970,29,13,33445.37,2022-06-23,12:14:58
971,51,39,262.83,2020-12-01,01:03:48
972,152,11,20368.13,2023-06-17,04:34:36
973,22,37,10979.29,2024-06-30,17:50:48
974,167,27,5461.49,2017-10-24,15:33:04
975,113,6,43815.51,2018-09-26,02:14:33
976,19,33,30337.21,2014-06-28,23:48:15
977,42,50,17145.33,2019-03-05,19:23:38
978,79,31,47078.1,2024-06-17,06:47:05
979,71,9,25386.36,2024-07-08,00:00:11
980,66,33,30730.95,2016-03-24,01:12:59
981,35,32,27101.48,2019-02-09,23:00:05
982,120,14,42387.53,2018-06-13,16:52:40
983,146,10,9703.66,2019-09-24,03:26:05
984,53,5,32683.21,2022-10-27,11:16:23
985,172,48,5064.11,2022-04-07,22:55:02
986,28,33,3950.76,2024-01-21,15:58:51
987,75,46,1929.35,2021-03-09,04:19:48
988,65,33,37747.65,2019-02-03,05:14:20
989,142,25,21886.82,2022-03-25,22:41:45
990,129,8,23597.34,2024-05-16,16:21:38
991,7,37,41705.56,2014-07-02,04:54:35
992,44,6,26389.98,2013-03-11,22:42:04
993,165,6,5169.77,2023-01-22,05:13:24
994,197,39,16931.1,2023-03-02,21:41:49
995,104,25,3964.32,2022-07-16,23:56:48
996,114,20,13580.25,2016-04-30,13:38:42
997,3,42,16059.68,2018-09-26,18:05:35
998,90,49,31030.57,2023-06-06,12:28:53
999,179,7,44454.51,2018-11-03,23:05:33
1000,120,28,9806.76,2012-09-14,23:05:07
1001,195,1,6463.31,2022-11-29,05:51:08
1002,61,7,38815.54,2019-10-14,10:54:02
1003,121,13,9748.67,2022-06-23,03:14:51
1004,112,15,31128.55,2023-04-08,00:47:12
1005,117,22,13542.83,2022-05-29,02:04:03
1006,179,38,21446.69,2024-08-15,21:29:20
1007,105,23,42427.95,2010-01-02,02:59:19
1008,71,45,46033.12,2023-11-27,18:50:00
1009,40,41,27048.97,2015-10-20,02:24:12
1010,150,12,26675.98,2021-11-14,01:58:35
1011,13,24,43779.45,2023-07-03,12:31:54
1012,123,9,13527.41,2023-09-17,08:06:41
1013,62,10,9710.94,2019-12-23,07:16:41
1014,46,43,20028.91,2024-02-01,06:46:47
1015,97,20,33482.93,2022-03-05,10:05:56
1016,58,10,22531.99,2020-07-18,21:47:46
1017,108,13,23150.5,2022-01-06,16:06:57
1018,198,39,47399.78,2024-01-27,23:21:18
1019,146,48,6318.85,2010-07-25,16:48:42
1020,178,28,45122.45,2024-05-24,17:35:25
1021,11,20,291.38,2016-07-18,09:17:08
1022,129,32,40745.88,2024-05-23,19:02:31
1023,171,31,42794.71,2018-07-08,15:02:50
1024,178,45,34181.89,2024-05-25,19:02:26
1025,180,16,6882.25,2010-12-28,20:10:27
1026,118,46,16518.48,2016-11-24,08:43:43
1027,5,6,35033.27,2016-05-09,05:31:05
1028,1,5,20366.94,2022-07-25,09:47:37
1029,85,44,28419.17,2012-11-07,02:34:04
1030,154,13,26238.07,2023-06-26,06:24:52
1031,44,45,9170.88,2014-05-29,07:07:02
1032,51,46,13757.28,2023-08-06,13:43:28
1033,83,41,12582.48,2023-10-27,15:21:36
1034,128,22,34788.84,2012-11-16,06:04:53
1035,151,32,23203.63,2015-07-20,21:18:19
1036,74,50,18288.19,2014-09-19,07:44:47
1037,114,9,47809.49,2019-02-12,10:38:35
1038,41,4,39023.21,2024-08-03,21:37:01
1039,168,4,1304.59,2021-01-14,17:50:57
1040,2,31,44935.07,2022-08-10,08:28:54
1041,115,20,16426.66,2018-07-08,18:12:11
1042,10,50,35925.34,2019-01-10,17:17:25
1043,172,13,45091.7,2015-04-29,22:15:53
1044,154,30,29870.47,2022-01-08,19:28:35
1045,46,29,35108.09,2015-08-26,02:08:08
1046,98,37,45565.1,2019-08-16,19:19:36
1047,3,38,16289.69,2020-02-16,04:04:30
1048,20,41,30420.12,2023-07-25,18:36:43
1049,190,49,47114.61,2024-02-02,17:16:41
1050,36,8,45381.08,2015-11-07,17:53:27
1051,169,29,6047.27,2023-09-29,22:39:28
1052,34,21,23360.42,2020-05-11,12:49:33
1053,124,31,15506.49,2016-02-22,19:12:20
1054,88,16,3380.86,2011-02-06,21:22:07
1055,52,16,9622.52,2023-02-04,14:51:25
1056,185,4,38281.77,2023-05-26,23:11:26
1057,3,25,9690.48,2021-11-20,08:02:19
1058,51,33,46965.96,2021-12-24,00:53:46
1059,60,42,49924.82,2023-04-11,07:39:15
1060,98,25,46348.01,2017-07-09,15:43:13
1061,21,19,37613.06,2011-06-28,08:38:25
1062,41,30,13768.33,2024-07-10,02:19:36
1063,108,21,12268.0,2020-12-16,11:12:19
1064,141,42,41085.92,2021-04-06,05:55:21
1065,146,38,19090.98,2006-10-14,07:17:44
1066,147,30,44659.68,2022-08-22,17:18:23
1067,188,45,11177.41,2017-12-20,11:05:45
1068,176,5,25469.76,2022-03-16,21:48:29
1069,98,41,15480.35,2011-12-06,04:38:07
1070,197,14,3187.72,2022-05-22,10:19:46
1071,200,34,20992.46,2024-01-27,22:31:47
1072,11,10,43907.18,2010-07-30,00:21:57
1073,126,36,29413.01,2020-10-25,15:09:00
1074,57,5,12024.74,2022-09-17,00:27:25
1075,150,12,45847.95,2020-05-19,18:38:00
1076,27,29,13276.12,2015-07-17,03:12:47
1077,166,38,276.03,2022-08-09,05:48:09
1078,24,35,10697.89,2013-03-04,19:57:10
1079,122,9,48466.29,2018-01-26,18:36:49
1080,55,29,6652.38,2007-10-13,16:49:49
1081,43,31,25997.18,2021-11-05,21:05:11
1082,29,15,12489.29,2019-01-27,05:43:30
1083,88,48,43693.26,2020-11-20,01:14:20
1084,33,23,43875.77,2016-08-18,13:23:40
1085,29,21,15036.99,2020-12-10,08:26:07
1086,170,1,22431.76,2023-07-29,02:33:22
1087,9,17,40979.07,2023-12-27,21:38:00
1088,6,11,13683.75,2014-04-13,11:28:27
1089,198,18,31974.65,2023-07-10,06:17:54
1090,191,45,45830.36,2024-08-18,05:01:54
1091,20,41,1189.45,2023-06-23,06:47:01
1092,47,4,10911.61,2018-02-16,04:04:05
1093,87,5,38147.63,2016-12-02,09:27:22
1094,154,44,6331.33,2023-12-22,00:10:49
1095,2,20,16043.12,2023-01-11,06:25:26
1096,16,11,39665.14,2018-10-24,13:45:24
1097,16,40,39429.9,2021-11-27,13:11:34
1098,61,26,932.46,2013-08-08,18:14:21
1099,195,32,45637.35,2022-06-18,05:16:22
1100,3,26,12577.08,2019-09-12,10:07:43
1101,175,25,36964.58,2023-07-20,18:34:06
1102,174,16,38220.04,2018-04-03,10:36:41
1103,39,39,42025.73,2012-11-15,20:34:56
1104,146,23,28553.64,2010-04-02,20:39:13
1105,115,2,2708.28,2024-05-06,18:15:30
1106,75,42,34261.77,2022-09-27,21:16:34
1107,46,39,11879.37,2016-05-15,09:51:05
1108,178,42,11691.39,2024-06-10,23:46:27
1109,118,39,47393.96,2012-01-08,08:18:31
1110,31,41,34505.17,2013-06-24,16:13:06
1111,51,39,29748.78,2022-03-15,02:38:21
1112,183,15,32600.52,2016-03-13,06:28:55
1113,191,40,10385.74,2024-08-13,13:19:11
1114,41,35,21645.86,2024-05-23,16:03:09
1115,188,26,42781.2,2016-08-14,18:20:53
1116,183,47,27947.32,2022-09-11,18:20:56
1117,199,6,40471.73,2015-02-26,15:34:15
1118,55,3,45004.48,2023-06-14,18:10:29
1119,126,9,28296.69,2008-10-01,23:39:45
1120,162,7,22438.87,2024-08-04,08:17:55
1121,198,26,13260.32,2022-07-09,16:17:00
1122,134,44,18255.09,2019-08-12,14:16:05
1123,102,41,22754.34,2019-01-30,07:40:55
1124,105,2,39155.67,2010-02-17,07:35:12
1125,145,20,27668.66,2023-11-19,00:15:45
